node,theta,conviction,adopted,adopted_at,exposures,is_seed
283,0.6008973174581154,0.0,False,,0,False
284,0.3311740669241636,0.0,False,,0,False
285,0.8215544853398145,0.0,False,,0,False
286,0.32693059456486606,0.0,False,,0,False
287,0.7075715080948572,0.0,False,,0,False
288,0.1588886905306205,0.0,False,,0,False
289,0.7559600442203883,0.0,False,,0,False
290,0.17105910742281033,0.0,False,,0,False
291,0.8276609654412748,0.0,False,,0,False
292,0.7023050487569235,0.0,False,,0,False
293,0.5961594356936508,0.0,False,,0,False
294,0.3194541359028402,0.0,False,,0,False
295,0.4698984629721237,0.0,False,,0,False
296,0.2264618250374858,0.0,False,,0,False
297,0.6851959247489469,0.0,False,,0,False
298,0.8162936825584227,0.0,False,,0,False
299,0.9346838472814625,0.0,False,,0,False
300,0.546915125270909,0.0,False,,0,False
301,0.20618515713363159,0.0,False,,0,False
302,0.6092320047332201,0.0,False,,0,False
303,0.28119592314235814,0.0,False,,0,False
304,0.3053490540127272,0.0,False,,0,False
305,0.3766070152787231,0.0,False,,0,False
306,0.7815711574540183,0.0,False,,0,False
307,0.8551511982596446,0.0,False,,0,False
308,0.27218387659965515,0.0,False,,0,False
309,0.912015223539859,0.0,False,,0,False
310,0.6261151882423099,0.0,False,,0,False
311,0.3067140050685314,0.0,False,,0,False
312,0.7811267131985687,0.0,False,,0,False
313,0.7007293632399112,0.0,False,,0,False
314,0.26600428676284227,0.0,False,,0,False
315,0.7869043613135627,0.0,False,,0,False
316,0.781048832290717,0.0,False,,0,False
317,0.7695267977978292,0.0,False,,0,False
318,0.6861148090833733,0.0,False,,0,False
319,0.5841356298742115,0.0,False,,0,False
320,0.7647174128544197,0.0,False,,0,False
321,0.25055935031742904,0.0,False,,0,False
322,0.22294282396923404,0.0,False,,0,False
323,0.24400567682763682,0.0,False,,0,False
324,0.5214810495781873,0.0,False,,0,False
325,0.7200637854558016,0.0,False,,0,False
326,0.763412557921594,0.0,False,,0,False
327,0.21505621344138548,0.0,False,,0,False
328,0.7472406495836487,0.0,False,,0,False
329,0.7733189801547907,0.0,False,,0,False
330,0.7466218994359318,0.0,False,,0,False
331,0.7288050433999848,0.0,False,,0,False
332,0.7657570730347503,0.0,False,,0,False
333,0.7473420158454074,0.0,False,,0,False
334,0.2211348175792256,0.0,False,,0,False
335,0.2845957227800951,0.0,False,,0,False
336,0.7139257417604644,0.0,False,,0,False
337,0.658978661575694,0.0,False,,0,False
338,0.7240337653573822,0.0,False,,0,False
339,0.6685101988659732,0.0,False,,0,False
340,0.2513772600955753,0.0,False,,0,False
341,0.6026745565063066,0.0,False,,0,False
342,0.41123002203912995,0.0,False,,0,False
343,0.22909006291887096,0.0,False,,0,False
344,0.7949804667598758,0.0,False,,0,False
345,0.22505964875683723,0.0,False,,0,False
346,0.18888798691603825,0.0,False,,0,False
347,0.10991259735845024,0.0,False,,0,False
348,0.3254244593681736,0.0,False,,0,False
349,0.8220994550945717,0.0,False,,0,False
350,0.1711404198173907,0.0,False,,0,False
351,0.7311171569142969,0.0,False,,0,False
352,0.1549339539611389,0.0,False,,0,False
353,0.7628777692308437,0.0,False,,0,False
354,0.3484918076697391,0.0,False,,0,False
355,0.26284754963722623,0.0,False,,0,False
356,0.2939146399369782,0.0,False,,0,False
357,0.3056021750964701,0.0,False,,0,False
358,0.7955178592226952,0.0,False,,0,False
359,0.803857469199313,0.0,False,,0,False
360,0.665715397918822,0.0,False,,0,False
361,0.6343054948037175,0.0,False,,0,False
362,0.3052552861447171,0.0,False,,0,False
363,0.1037473624975907,0.0,False,,0,False
364,0.2570167178773289,0.0,False,,0,False
365,0.28857749072104577,0.0,False,,0,False
366,0.8416162979503681,0.0,False,,0,False
367,0.2079035209218041,0.0,False,,0,False
368,0.22805561357063137,0.0,False,,0,False
369,0.29572832330699794,0.0,False,,0,False
370,0.4344283837572032,0.0,False,,0,False
371,0.6499023801399163,0.0,False,,0,False
372,0.2278509304921606,0.0,False,,0,False
373,0.7230763483850291,0.0,False,,0,False
374,0.31552446966527825,0.0,False,,0,False
375,0.3830138817666354,0.0,False,,0,False
376,0.1995381451596932,0.0,False,,0,False
377,0.8037767569793837,0.0,False,,0,False
378,0.13068771292879916,0.0,False,,0,False
379,0.35001518481192495,0.0,False,,0,False
380,0.718163325602209,0.0,False,,0,False
381,0.15159131557012134,0.0,False,,0,False
382,0.1862781841935979,0.0,False,,0,False
383,0.2647182387450843,0.0,False,,0,False
384,0.7994379353477439,0.0,False,,0,False
385,0.08481288608686013,0.0,False,,0,False
386,0.737246927755876,0.0,False,,0,False
387,0.7260551386213951,0.0,False,,0,False
388,0.7861920423272539,0.0,False,,0,False
389,0.2844056091491704,0.0,False,,0,False
390,0.14999417396938203,0.0,False,,0,False
391,0.7837837965183512,0.0,False,,0,False
392,0.22629746991884955,0.0,False,,0,False
393,0.5380323735503804,0.0,False,,0,False
394,0.28268555403745255,0.0,False,,0,False
395,0.7183056455946589,0.0,False,,0,False
396,0.7407174920315901,0.0,False,,0,False
397,0.31191420047502827,0.0,False,,0,False
398,0.45911327556475057,0.0,False,,0,False
399,0.2514640704582529,0.0,False,,0,False
400,0.783934319749097,0.0,False,,0,False
401,0.188404475394849,0.0,False,,0,False
402,0.26537197047012906,0.0,False,,0,False
403,0.7427286328177723,0.0,False,,0,False
404,0.338365686010652,0.0,False,,0,False
405,0.8624769261636396,0.0,False,,0,False
406,0.16776546895259914,0.0,False,,0,False
407,0.3260415255984621,0.0,False,,0,False
408,0.8148307730504546,0.0,False,,0,False
409,0.8937427844524575,0.0,False,,0,False
410,0.8550658413897867,0.0,False,,0,False
411,0.8035211090888431,0.0,False,,0,False
412,0.8611139273673019,0.0,False,,0,False
413,0.2610905488733782,0.0,False,,0,False
414,0.2214294257762397,0.0,False,,0,False
415,0.7532994771420828,0.0,False,,0,False
416,0.7156768019433184,0.0,False,,0,False
417,0.30799145373804054,0.0,False,,0,False
418,0.20041854626098327,0.0,False,,0,False
419,0.2460103638153996,0.0,False,,0,False
420,0.09069796969575133,0.0,False,,0,False
421,0.8074511862886331,0.0,False,,0,False
422,0.2443960895526154,0.0,False,,0,False
